510	synthea||observations||ENCOUNTER: the medical encounter id. [None, '244309d0-2d5b-4689-8309-7125a461e8cd', 'abd34f96-bd0a-49fa-b041-85b61f516543', 'f567fb00-871f-4ce6-8f43-30a364dc8c4d', '1068e3ac-bf66-4be7-af8d-825c569c8b37', '0d68388a-06e8-4c7d-a0fe-e0b37190609d']
511	synthea||observations||CODE: the code of the observation type. ['8480-6', '8462-4', '8302-2', '29463-7', '39156-5']
512	synthea||observations||DESCRIPTION: the description of the observation
513	synthea||observations||VALUE: the observation value
514	synthea||observations||UNITS: the units of the observation value. [None, 'mmHg', 'mg/dL', 'mmol/L', 'kg', 'cm']. commonsense evidence: DESCRIPTION + VALUE + UNITS could be a fact: e.g.: body height of patient xxx is 166.03 cm: body height is in DESCRIPTION  166.03 is in VALUE  cm is in UNITS
515	synthea||procedures||DATE: the date of the procedure. ['2012-12-05']. yyyy-mm-dd
516	synthea||procedures||PATIENT: the patient id. ['f4a8bb95-c09a-498b-8915-beb35ac15290', 'e05b7410-ca77-4589-966b-7b8b47aedcca', '23373822-718a-428f-aa11-e65d10947576', '4bb1c058-5218-42e0-b53e-07c1f5899ad1', '98425d79-f1fd-4777-9733-fffb6e412b58']
517	synthea||procedures||ENCOUNTER: the medical encounter id. ['7c906abb-b4c4-4db5-86b8-98d2f7dfffb8', '88b5567d-a829-4413-8716-c4de4de3557b', '0d68388a-06e8-4c7d-a0fe-e0b37190609d', '12d4034c-1c4a-4bcf-8198-9f5164b0fad8', '9e148b3a-c916-4355-a9c7-157efa2ba181']
518	synthea||procedures||CODE: the code of the procedure
519	synthea||procedures||DESCRIPTION: the description of the procedure
520	synthea||procedures||REASONCODE: reason code. the code of the reason
521	synthea||procedures||REASONDESCRIPTION: reason description. the description of the reason why the patient take the procedure
522	synthea||claims||ID: the unique id of the claim. ['0004caaf-fd7a-4f64-bda6-dce5ebd1196c', '000acf3a-fcac-4cab-ac41-0153802bfd8c', '000be1d5-e5ab-442a-86ef-0b9eed00cb6a', '0013b610-05ef-45b1-9aaf-2e3f71118fe4', '001428ff-073f-4b1e-ae57-c59a179aadfd']
523	synthea||claims||PATIENT: the patient id. ['f4a8bb95-c09a-498b-8915-beb35ac15290', 'e05b7410-ca77-4589-966b-7b8b47aedcca', '4bb1c058-5218-42e0-b53e-07c1f5899ad1', '98425d79-f1fd-4777-9733-fffb6e412b58', '23373822-718a-428f-aa11-e65d10947576']
524	synthea||claims||BILLABLEPERIOD: billable period. the start date of the billable. ['2010-03-20']. yyyy-mm-dd
525	synthea||claims||ORGANIZATION: the claim organization. ['temp organization']
526	synthea||claims||ENCOUNTER: the medical encounter id. ['f4a8bb95-c09a-498b-8915-beb35ac15290', 'e05b7410-ca77-4589-966b-7b8b47aedcca', '4bb1c058-5218-42e0-b53e-07c1f5899ad1', '98425d79-f1fd-4777-9733-fffb6e412b58', '23373822-718a-428f-aa11-e65d10947576']
527	synthea||claims||DIAGNOSIS: the diagnosis
528	synthea||claims||TOTAL: the length of the billable period. [100]
529	car_retails||offices||officeCode: office code. unique ID of the office. ['1', '2', '3', '4', '5']. unique ID of the office
530	car_retails||offices||city: . ['Tokyo', 'Sydney', 'San Francisco', 'Paris', 'NYC']
531	car_retails||offices||phone: phone number. ['+81 33 224 5000', '+61 2 9264 2451', '+44 20 7877 2041', '+33 14 723 4404', '+1 650 219 4782']
532	"car_retails||offices||addressLine1: ['523 East 53rd Street', '5-11 Wentworth Avenue', ""43 Rue Jouffroy D'abbans"", '4-1 Kioicho', '25 Old Broad Street']"
533	car_retails||offices||addressLine2: [None, 'apt. 5A', 'Suite 300', 'Suite 102', 'Level 7', 'Floor #2']. commonsense evidence:  addressLine1 + addressLine2 = entire address
534	car_retails||offices||state: . [None, 'NY', 'MA', 'Chiyoda-Ku', 'CA']
535	car_retails||offices||country: ['USA', 'UK', 'Japan', 'France', 'Australia']
536	car_retails||offices||postalCode: ['NSW 2010', 'EC2N 1HN', '94080', '75017', '102-8578']
537	car_retails||offices||territory: ['NA', 'EMEA', 'Japan', 'APAC']
538	car_retails||employees||employeeNumber: Employee Number. unique string ID of the employees
539	car_retails||employees||lastName: last name. last name of employees. ['Patterson', 'Firrelli', 'Bondur', 'Vanauf', 'Tseng']
540	car_retails||employees||firstName: first name. first name of employees. ['Leslie', 'Gerard', 'Yoshimi', 'William', 'Tom']
541	car_retails||employees||extension: extension number. ['x102', 'x101', 'x9273', 'x6493', 'x5800']
542	car_retails||employees||email: 
543	car_retails||employees||officeCode: office code. office code of the employees. ['1', '4', '6', '7', '5']
544	"car_retails||employees||reportsTo: reports to. represents for organization structure such as who reports to whom. [None, 1143, 1102, 1056, 1088, 1002]. commonsense evidence:  ""reportsTO"" is the leader of the ""employeeNumber"""
545	car_retails||employees||jobTitle: job title. ['Sales Rep', 'VP Sales', 'VP Marketing', 'Sales Manager (NA)', 'Sales Manager (APAC)']
546	car_retails||customers||customerNumber: customer number. unique id number of customer
547	car_retails||customers||customerName: customer name. the name when the customer registered. ['giftsbymail.co.uk', 'West Coast Collectables Co.', 'Warburg Exchange', 'Volvo Model Replicas, Co', 'Vitachrome Inc.']
548	car_retails||customers||contactLastName: contact last name. ['Young', 'Frick', 'Brown', 'Thompson', 'Taylor']
549	car_retails||customers||contactFirstName: contact first name. ['Julie', 'Valarie', 'Sue', 'Steve', 'Mike']
550	car_retails||customers||phone: ['6175558555', '981-443655', '9145554562', '91.24.4555', '90-224 8555']
551	car_retails||customers||addressLine1: ['Åkergatan 24', 'ul. Filtrowa 68', 'c/ Gobelas, 19-1 Urb. La Florida', 'Walserweg 21', 'Vinbæltet 34']
552	car_retails||customers||addressLine2: [None, 'Suite 101', 'Suite 750', 'Suite 400', 'Suite 200', 'SEC Oy']. commonsense evidence:  addressLine1 + addressLine2 = entire address
553	car_retails||customers||city: ['NYC', 'Madrid', 'Singapore', 'Paris', 'Brickhaven']
554	car_retails||customers||state: [None, 'CA', 'MA', 'NY', 'CT', 'PA']
555	car_retails||customers||postalCode: [None, '94217', '10022', '58339', '28023', '97823']
556	car_retails||customers||country: ['USA', 'Germany', 'France', 'Spain', 'UK']
557	car_retails||customers||salesRepEmployeeNumber: sales representative employee number
558	car_retails||customers||creditLimit: credit limit
559	car_retails||orders||orderNumber: order number. unique order number. unique order number
560	car_retails||orders||orderDate: order date. ['2004-11-24']
561	car_retails||orders||requiredDate: required Date. ['2004-12-01']
562	car_retails||orders||shippedDate: shipped date. shipped Date. [None, '2004-11-07']
563	car_retails||orders||status: ['Shipped', 'In Process', 'Cancelled', 'Resolved', 'On Hold']
564	car_retails||orders||comments: 
565	car_retails||orders||customerNumber: customer number
566	car_retails||payments||customerNumber: customer number
567	car_retails||payments||checkNumber: check Number. ['PT550181', 'PQ803830', 'PO860906', 'PN238558', 'PJ434867']
568	car_retails||payments||paymentDate: payment Date. ['2004-06-21']
569	car_retails||payments||amount: 
570	car_retails||productlines||productLine: product line. unique product line name. ['Classic Cars', 'Motorcycles', 'Planes', 'Ships', 'Trains']
571	car_retails||productlines||textDescription: text description
572	car_retails||productlines||htmlDescription: html description
573	car_retails||productlines||image: 
574	car_retails||products||productCode: product code. unique product code. ['S10_1678', 'S10_1949', 'S10_2016', 'S10_4698', 'S10_4757']
575	car_retails||products||productName: product name. ['The USS Constitution Ship', 'The Titanic', 'The Schooner Bluenose', 'The Queen Mary', 'The Mayflower']
576	car_retails||products||productLine: product line. product line name. ['Classic Cars', 'Vintage Cars', 'Motorcycles', 'Planes', 'Trucks and Buses']
577	car_retails||products||productScale: product scale. ['1:18', '1:24', '1:700', '1:12', '1:32']
578	car_retails||products||productVendor: product vendor. ['Classic Metal Creations', 'Motor City Art Classics', 'Highway 66 Mini Classics', 'Gearbox Collectibles', 'Exoto Designs']
579	car_retails||products||productDescription: product description
580	car_retails||products||quantityInStock: quantity in stock
581	car_retails||products||buyPrice: buy price. buy price from vendors
582	car_retails||products||MSRP: Manufacturer Suggested Retail Price. commonsense evidence:  expected profits: msrp - buyPrice
583	car_retails||orderdetails||orderNumber: order number
584	car_retails||orderdetails||productCode: product code. ['S18_3232', 'S72_1253', 'S700_4002', 'S700_3167', 'S700_2834']
585	car_retails||orderdetails||quantityOrdered: quantity ordered
586	car_retails||orderdetails||priceEach: price for each. commonsense evidence:  total price = quantityOrdered x priceEach
587	car_retails||orderdetails||orderLineNumber: order Line Number
588	restaurant||geographic||city: the city. ['alameda', 'alamo', 'albany', 'alviso', 'american canyon']
589	restaurant||geographic||county: country. the country the city belongs to. ['unknown', 'san mateo county', 'contra costa county', 'alameda county', 'santa clara county']
590	restaurant||geographic||region: corresponding regions. ['bay area', 'unknown', 'monterey', 'napa valley', 'northern california']
591	restaurant||generalinfo||id_restaurant: id restaurant. the unique id for the restaurant
592	restaurant||generalinfo||label: the label of the restaurant. ['round table pizza', 'baskin robbins', 'pizza hut', 'little caesars pizza', 'lyons restaurant']
593	restaurant||generalinfo||food_type: food type. the food type. ['cafe', 'chinese', 'pizza', 'mexican', 'italian']
594	restaurant||generalinfo||city: the city where the restaurant is located in. ['san francisco', 'san jose', 'oakland', 'berkeley', 'fremont']
595	restaurant||generalinfo||review: the review of the restaurant. commonsense evidence: the review rating is from 0.0 to 5.0 The high review rating is positively correlated with the overall level of the restaurant. The restaurant with higher review rating is usually more popular among diners.
596	restaurant||location||id_restaurant: id restaurant. the unique id for the restaurant
597	restaurant||location||street_num: street number. the street number of the restaurant
598	restaurant||location||street_name: street name. the street name of the restaurant. [None, 'el camino real', 'san pablo ave', 'broadway', 'main st', 'e 14th st']
599	restaurant||location||city: the city where the restaurant is located in. [None, 'san francisco', 'san jose', 'oakland', 'berkeley', 'fremont']
600	soccer_2016||Batting_Style||Batting_Id: batting id. unique id for batting hand. [1, 2]
601	soccer_2016||Batting_Style||Batting_hand: batting hand. the batting hand: left or right. ['Right-hand bat', 'Left-hand bat']
602	soccer_2016||Bowling_Style||Bowling_Id: bowling id. unique id for bowling style
603	soccer_2016||Bowling_Style||Bowling_skill: bowling skill. the bowling skill. ['Slow left-arm orthodox', 'Slow left-arm chinaman', 'Right-arm offbreak', 'Right-arm medium-fast', 'Right-arm medium']
604	soccer_2016||City||City_Id: city id. unique id for city
605	soccer_2016||City||City_Name: city name. ['Visakhapatnam', 'Ranchi', 'Rajkot', 'Raipur', 'Pune']
606	soccer_2016||City||Country_id: country id. id of country. [1, 2, 3]
607	soccer_2016||Country||Country_Id: country id. unique id for country
608	soccer_2016||Country||Country_Name: country name. ['Zimbabwea', 'West Indies', 'U.A.E', 'Sri Lanka', 'South Africa']
609	soccer_2016||Extra_Type||Extra_Id: extra id. unique id for extra type. [1, 2, 3, 4, 5]
610	soccer_2016||Extra_Type||Extra_Name: extra name. extra type name. ['wides', 'penalty', 'noballs', 'legbyes', 'byes']
611	soccer_2016||Extra_Runs||Match_Id: match id. Unique Number Which Identifies a match
612	soccer_2016||Extra_Runs||Over_Id: over id. Unique Number which Identifies an over in an Innings
613	soccer_2016||Extra_Runs||Ball_Id: ball id. Unique Number which Identifies a ball in an over. [1, 3, 2, 6, 5]
614	soccer_2016||Extra_Runs||Extra_Type_Id: extra type id. Unique Number which Identifies extra type. [2, 1, 4, 3, 5]
615	soccer_2016||Extra_Runs||Extra_Runs: extra runs. Number of extra runs. [1, 2, 4, 5, 3]
616	soccer_2016||Extra_Runs||Innings_No: innings number. Unique Number which Identifies an innings in a match. [1, 2, 3, 4]
617	soccer_2016||Out_Type||Out_Id: out id. unique id for out type. [1, 2, 3, 4, 5]
618	soccer_2016||Out_Type||Out_Name: out name. out type name. ['stumped', 'run out', 'retired hurt', 'obstructing the field', 'lbw']
619	soccer_2016||Outcome||Outcome_Id: outcome id. unique id for outcome. [1, 2, 3]
620	soccer_2016||Outcome||Outcome_Type: outcome type. type of the outcome. ['Superover', 'Result', 'No Result']
621	soccer_2016||Player||Player_Id: player id. the id of the player
622	soccer_2016||Player||Player_Name: player name. the name of the player. ['Z Khan', 'Yuvraj Singh', 'Younis Khan', 'Yashpal Singh', 'YV Takawale']
623	soccer_2016||Player||DOB: date of birth. player's birthday. ['1987-04-30']. yyyy-mm-dd
624	soccer_2016||Player||Batting_hand: batting hand. the id of the batting hand. [2, 1]
625	soccer_2016||Player||Bowling_skill: bowling skill. the id of the bowling skill
626	soccer_2016||Player||Country_Name: country name. the name of the country where the player is from
627	soccer_2016||Rolee||Role_Id: role id. the unique id for the role. [1, 2, 3, 4]
628	soccer_2016||Rolee||Role_Desc: role description. the role description. ['Player', 'Keeper', 'CaptainKeeper', 'Captain']
629	soccer_2016||Season||Season_Id: season id. the unique id for season. [1, 2, 3, 4, 5]
630	soccer_2016||Season||Man_of_the_Series: man of the series. the player id of man of the series. [32, 334, 315, 305, 162]. commonsense evidence:  In team sport, a player of the series or man (or woman) of the series award is often given to the outstanding player in a particular series.
631	soccer_2016||Season||Orange_Cap: orange cap. the player id who wins the orange cap. [162, 187, 133, 100, 46]. commonsense evidence:  The Orange Cap is a coveted award for a batter who is participating in the Indian Premier League (IPL)
632	soccer_2016||Season||Purple_Cap: purple cap. the player id who wins the purple cap. [71, 364, 299, 194, 190]. commonsense evidence:  The Purple Cap is awarded to the bowler who has emerged as the leading wicket-taker in a particular edition of the high-profile Indian Premier League (IPL)
633	soccer_2016||Season||Season_Year: season year. the year of the season. [2016, 2015, 2014, 2013, 2012]
634	soccer_2016||Team||Team_Id: team id. the unique id for the team
635	soccer_2016||Team||Team_Name: team name. the team name. ['Sunrisers Hyderabad', 'Royal Challengers Bangalore', 'Rising Pune Supergiants', 'Rajasthan Royals', 'Pune Warriors']
636	soccer_2016||Toss_Decision||Toss_Id: toss id. the unique id for the toss. [1, 2]
637	soccer_2016||Toss_Decision||Toss_Name: toss name. the toss decision name. ['field', 'bat']
638	soccer_2016||Umpire||Umpire_Id: umpire id. the unique id of the umpire
639	soccer_2016||Umpire||Umpire_Name: umpire name. umpire's name. ['VK Sharma', 'VA Kulkarni', 'TH Wijewardene', 'Subroto Das', 'SS Hazare']
640	soccer_2016||Umpire||Umpire_Country: umpire country. the id of the country where the umpire are from. [1, 5, 2, 10, 4]
641	soccer_2016||Venue||Venue_Id: venue id. the unique id of the venue
642	soccer_2016||Venue||Venue_Name: venue name. the name of the venue
643	soccer_2016||Venue||City_Id: city id. the city id where the venue is located in
644	soccer_2016||Win_By||Win_Id: winning id. the unique id for the winning. [1, 2, 3, 4]
645	soccer_2016||Win_By||Win_Type: winning type. the winning type. ['wickets', 'runs', 'Tie', 'NO Result']
646	soccer_2016||Match||Match_Id: Match Id. unique id for match
647	soccer_2016||Match||Team_1: team 1. the team id of the first team
648	soccer_2016||Match||Team_2: team 2. the team id for the second team
649	soccer_2016||Match||Match_Date: match date. the date of the match. ['2016-05-22']. yyyy-mm-dd
650	soccer_2016||Match||Season_Id: season id. the id of the season. [6, 5, 4, 9, 7]
651	soccer_2016||Match||Venue_Id: venue id. the id of the venue where the match held
652	soccer_2016||Match||Toss_Winner: toss winner. the id of the toss winner. commonsense evidence:  The toss winner is a term used in cricket and is the team that wins the heads or tails toss of coin at the beginning of a match which then enables the team captain to decide whether to bat or bowl first on the pitch.
653	soccer_2016||Match||Toss_Decide: toss decide. the decision (batting or bowling) made after winning the toss. [1, 2]. â¢ field   â¢ bat
654	soccer_2016||Match||Win_Type: winning type. the id of the winning type. [2, 1, 4, 3]
655	soccer_2016||Match||Win_Margin: winning margin. the points of the winning margin. commonsense evidence:  A winning margin bet is a wager on the final result of a game, within a certain range of points.
656	soccer_2016||Match||Outcome_type: outcome type. the id of the outcome type. [1, 3, 2]
657	soccer_2016||Match||Match_Winner: match winner. the team id of the match winner
658	soccer_2016||Match||Man_of_the_Match: man of the match. the id of the man of the match. commonsense evidence:  In team sport, a player of the match or man (or woman) of the match award is often given to the outstanding player in a particular match.
659	soccer_2016||Ball_by_Ball||Match_Id: match id. Unique Number Which Identifies a match
660	soccer_2016||Ball_by_Ball||Over_Id: over id. Unique Number which Identifies an over in an Innings. commonsense evidence: The match is made up of two innings and each team takes a turn at batting and bowling. An innings is made up of 50 overs. An over involves six deliveries from the bowler.
661	soccer_2016||Ball_by_Ball||Ball_Id: ball id. Unique Number which Identifies a ball in an over. [1, 2, 3, 4, 5]
662	soccer_2016||Ball_by_Ball||Innings_No: innings number. Unique Number which Identifies an innings in a match. [1, 2, 3, 4]
663	soccer_2016||Ball_by_Ball||Team_Batting: team batting. Unique Number which Identifies Batting team in a match
664	soccer_2016||Ball_by_Ball||Team_Bowling: team bowling. Unique Number which Identifies Bowling team in a match
665	soccer_2016||Ball_by_Ball||Striker_Batting_Position: striker batting position. Unique Number which Identifies the position in which player came into bat
666	soccer_2016||Ball_by_Ball||Striker: Unique Number which Identifies the player who is on strike for that particular ball
667	soccer_2016||Ball_by_Ball||Non_Striker: non striker. Unique Number which Identifies the player who is Non-striker for that particular ball
668	soccer_2016||Ball_by_Ball||Bowler: Unique Number which Identifies the player who is Bowling that particular ball
669	soccer_2016||Batsman_Scored||Match_Id: match id. Unique Number Which Identifies a match
670	soccer_2016||Batsman_Scored||Over_Id: over id. Unique Number which Identifies an over in an Innings
671	soccer_2016||Batsman_Scored||Ball_Id: ball id. Unique Number which Identifies a ball in an over. [2, 1, 3, 4, 5]
672	soccer_2016||Batsman_Scored||Runs_Scored: runs scored. Number of Runs scored by the batsman. [0, 1, 4, 2, 6]
673	soccer_2016||Batsman_Scored||Innings_No: innings number. Unique Number which Identifies an innings in a match. [1, 2, 3, 4]
674	soccer_2016||Player_Match||Match_Id: match id. unique id for match
675	soccer_2016||Player_Match||Player_Id: player id. the id of the player
676	soccer_2016||Player_Match||Role_Id: role id. the id of the play's role in the match. [3, 2, 1, 4]. commonsense evidence: if a player has multiple roles in a match, it means this player is versatile
677	soccer_2016||Player_Match||Team_Id: team id. the id of player's team
678	soccer_2016||Wicket_Taken||Match_Id: match id. the id of the match
679	soccer_2016||Wicket_Taken||Over_Id: over id. the id of the over in an inning
680	soccer_2016||Wicket_Taken||Ball_Id: ball id. the id of the ball in an over. [4, 6, 2, 5, 3]
681	soccer_2016||Wicket_Taken||Player_Out: player out. the player id who got an out
682	soccer_2016||Wicket_Taken||Kind_Out: kind out. the id that represents the out type. [1, 2, 3, 4, 6]
683	soccer_2016||Wicket_Taken||Fielders: the id of fielders
684	soccer_2016||Wicket_Taken||Innings_No: innings number. number which identifies an innings in a match. [1, 2, 3, 4]
685	music_tracker||torrents||groupName: release title
686	music_tracker||torrents||totalSnatched: number of times the release has been downloaded
687	music_tracker||torrents||artist: artist / group name
688	music_tracker||torrents||groupYear: release year
689	music_tracker||torrents||releaseType: release type (e.g., album, single, mixtape). ['album', 'single', 'ep', 'compilation', 'mixtape']
690	music_tracker||torrents||groupId: Unique release identifier from What.CD. Used to ensure no releases are duplicates.
691	music_tracker||torrents||id: unique identifier (essentially an index)
692	music_tracker||tags||index: 
693	music_tracker||tags||id: release identifier which can be matched with id field in the torrents table
694	music_tracker||tags||tag: ['electronic', '2010s', 'instrumental', 'freely.available', 'experimental']
695	world_development_indicators||Country||CountryCode: Country Code. unique code identifying countries. ['ABW', 'ADO', 'AFG', 'AGO', 'ALB']
696	world_development_indicators||Country||ShortName: Short Name. Short names of countries. ['Zimbabwe', 'Zambia', 'Yemen', 'World', 'West Bank and Gaza']
697	world_development_indicators||Country||TableName: Table Name. table names of countries. ['Zimbabwe', 'Zambia', 'Yemen, Rep.', 'World', 'West Bank and Gaza']
698	world_development_indicators||Country||LongName: Long Name. long or full name of countries
699	world_development_indicators||Country||Alpha2Code: Alpha to Code. 2 digit code of countries. ['ZW', 'ZQ', 'ZM', 'ZJ', 'ZG']
700	world_development_indicators||Country||CurrencyUnit: Currency Unit. Currency Unit used in this country. ['Euro', 'U.S. dollar', 'West African CFA franc', 'East Caribbean dollar', 'Central African CFA franc']
701	world_development_indicators||Country||SpecialNotes: Special Notes
702	world_development_indicators||Country||Region: region that country belongs to. ['Europe & Central Asia', 'Sub-Saharan Africa', 'Latin America & Caribbean', 'East Asia & Pacific', 'Middle East & North Africa']
703	world_development_indicators||Country||IncomeGroup: Income Group. income level of countries. ['Upper middle income', 'Lower middle income', 'High income: nonOECD', 'High income: OECD', 'Low income']
704	world_development_indicators||Country||Wb2Code: world bank to code. ['ZW', 'ZR', 'ZQ', 'ZM', 'ZJ']
705	world_development_indicators||Country||NationalAccountsBaseYear: National Accounts Base Year. the year used as the base period for constant price calculations in the country's national accounts
706	world_development_indicators||Country||NationalAccountsReferenceYear: National Accounts Reference Year. ['2010', '2005', '1996', '2000', '2013/14']
707	world_development_indicators||Country||SnaPriceValuation: SNA Price Valuation. ['Value added at basic prices (VAB)', 'Value added at producer prices (VAP)']
708	world_development_indicators||Country||LendingCategory: Lending Category. Lending category. ['IBRD', 'IDA', 'Blend']. IDA: International Development Associations: (IDA) is the part of the World Bank that helps the world's poorest countries.  IBRD: The International Bank for Reconstruction and Development (IBRD) is a global development cooperative owned by 189 member countries.  Blend: Blend is the cloud banking infrastructure powering billions of dollars in financial transactions every day.
709	world_development_indicators||Country||OtherGroups: Other groups. other groups. ['HIPC', 'Euro area']. HIPC: Heavily Indebted Poor Countries  Euro Area: The euro area consists of those Member States of the European Union that have adopted the euro as their currency.
710	world_development_indicators||Country||SystemOfNationalAccounts: System Of National Accounts
711	world_development_indicators||Country||AlternativeConversionFactor: Alternative Conversion Factor. Alternative conversion factor is the underlying annual exchange rate used for the World Bank Atlas method. ['1990\x9695', '1987\x9695', '1993', '1992\x9695', '1991']
712	world_development_indicators||Country||PppSurveyYear: purchasing power parity survey year. ['2011', 'Rolling', '2011 (household consumption only).']
713	world_development_indicators||Country||BalanceOfPaymentsManualInUse: Balance Of Payments Manual In Use. ['IMF Balance of Payments Manual, 6th edition.']
714	world_development_indicators||Country||ExternalDebtReportingStatus: External Debt Reporting Status. ['Actual', 'Estimate', 'Preliminary']. Actual  Preliminary  Estimate commonsense reasoning: If ExternalDebtReportingStatus='Actual', it means this external debt reporting is real and actual, and finished if 'Estimate', it means external debt reporting is finished by estimation. if 'preliminary', it means this external debt reporting is not finished
715	world_development_indicators||Country||SystemOfTrade: System Of Trade. ['General trade system', 'Special trade system']
716	world_development_indicators||Country||GovernmentAccountingConcept: Government Accounting Concept. ['Consolidated central government', 'Budgetary central government']
717	world_development_indicators||Country||ImfDataDisseminationStandard: International Monetory Fund Data Dissemination Standard. IMF Standards for Data Dissemination. ['General Data Dissemination System (GDDS)', 'Special Data Dissemination Standard (SDDS)']
718	world_development_indicators||Country||LatestPopulationCensus: Latest Population Census
719	world_development_indicators||Country||LatestHouseholdSurvey: Latest Household Survey. 
720	world_development_indicators||Country||SourceOfMostRecentIncomeAndExpenditureData: Source Of Most Recent Income And Expenditure Data
721	world_development_indicators||Country||VitalRegistrationComplete: Vital Registration Complete. ['Yes', 'Yes. Vital registration for Guernsey and Jersey.']
722	world_development_indicators||Country||LatestAgriculturalCensus: Latest Agricultural Census. ['2010', '2007', '2013', '2012', '2011']
723	world_development_indicators||Country||LatestIndustrialData: Latest Industrial Data
724	world_development_indicators||Country||LatestTradeData: Latest Trade Data
725	world_development_indicators||Country||LatestWaterWithdrawalData: Latest Water Withdrawal Data
726	world_development_indicators||Series||SeriesCode: Series Code. unique code identifying series. ['AG.AGR.TRAC.NO', 'AG.CON.FERT.PT.ZS', 'AG.CON.FERT.ZS', 'AG.LND.AGRI.K2', 'AG.LND.AGRI.ZS']
727	world_development_indicators||Series||Topic: topic of series
728	world_development_indicators||Series||IndicatorName: Indicator Name
729	world_development_indicators||Series||ShortDefinition: Short Definition. Short Definition of series
730	world_development_indicators||Series||LongDefinition: Long Definition. Long Definition of series
731	world_development_indicators||Series||UnitOfMeasure: Unit Of Measure. ['2011 PPP $', '2005 PPP $', '%', '`']
732	world_development_indicators||Series||Periodicity: ['Annual']
733	world_development_indicators||Series||BasePeriod: Base Period. a period of business or economic activity used as a basis or reference point especially for indexing, calculating, estimating, or adjudicating prices, taxes, compensation, income, and production. ['varies by country', '2005', '2011', '2000', '2010']
734	world_development_indicators||Series||OtherNotes: Other Notes
735	world_development_indicators||Series||AggregationMethod: Aggregation Method. ['Weighted average', 'Sum', 'Gap-filled total', 'Unweighted average', 'Median']
736	world_development_indicators||Series||LimitationsAndExceptions: Limitations And Exceptions
737	world_development_indicators||Series||NotesFromOriginalSource: Notes From Original Source
738	world_development_indicators||Series||GeneralComments: General Comments
739	world_development_indicators||Series||Source: source of this data
740	world_development_indicators||Series||StatisticalConceptAndMethodology: Statistical Concept And Methodology
741	world_development_indicators||Series||DevelopmentRelevance: Development Relevance
742	world_development_indicators||Series||RelatedSourceLinks: Related Source Links
743	world_development_indicators||Series||OtherWebLinks: Other Web Links
744	world_development_indicators||Series||RelatedIndicators: Related Indicators
745	world_development_indicators||Series||LicenseType: License Type. ['Open', 'Restricted']
746	world_development_indicators||CountryNotes||Countrycode: Country code. code identifying unique countries. ['ARG', 'SDN', 'CYP', 'MDA', 'GEO']
747	world_development_indicators||CountryNotes||Seriescode: Series code. Series code of countries. ['SP.POP.TOTL', 'SP.POP.GROW', 'SP.DYN.CDRT.IN', 'SP.DYN.CBRT.IN', 'SM.POP.TOTL']
748	world_development_indicators||CountryNotes||Description: description
749	world_development_indicators||Footnotes||Countrycode: Country code. code identifying unique countries. ['LIC', 'SSA', 'LAC', 'WLD', 'CYP']
750	world_development_indicators||Footnotes||Seriescode: Series code. Series code of countries. ['SP.DYN.IMRT.IN', 'SH.DYN.MORT', 'SH.DTH.MORT', 'SH.DTH.IMRT', 'SH.TBS.INCD']
751	world_development_indicators||Footnotes||Year: ['YR2010', 'YR2000', 'YR2005', 'YR2006', 'YR2004']
752	world_development_indicators||Footnotes||Description: Description of country footnotes
753	world_development_indicators||Indicators||CountryName: Country code. code identifying unique countries. ['Mexico', 'Colombia', 'Philippines', 'Peru', 'Costa Rica']
754	world_development_indicators||Indicators||CountryCode: Series code. Series code of countries. ['MEX', 'COL', 'PHL', 'PER', 'CRI']
755	world_development_indicators||Indicators||IndicatorName: Indicator Name. indicator name
756	world_development_indicators||Indicators||IndicatorCode: Indicator Code. indicator code. ['SP.POP.TOTL', 'SP.POP.GROW', 'SP.URB.TOTL.IN.ZS', 'SP.RUR.TOTL.ZS', 'SP.URB.TOTL']
757	world_development_indicators||Indicators||Year: year
758	world_development_indicators||Indicators||Value: value
759	world_development_indicators||SeriesNotes||Seriescode: Series code. code identifying the series. ['SP.ADO.TFRT', 'SP.DYN.AMRT.FE', 'SP.DYN.AMRT.MA', 'SP.DYN.TO65.FE.ZS', 'SP.DYN.TO65.MA.ZS']
760	world_development_indicators||SeriesNotes||Year: year. ['YR2007', 'YR2002', 'YR2006', 'YR2005', 'YR2004']
761	world_development_indicators||SeriesNotes||Description: Description of series
762	movielens||users||userid: user id. unique identifier number of users
763	movielens||users||age: ['25', '35', '18', '45', '50']. 1: 1-18 years old;  18: 18-25 years old;  25: 25-35 years old;  35: 35-45 years old;  45: 45-50 years old;  50: 50-56 years old;  56: over 56 years old
764	movielens||users||u_gender: user gender. ['M', 'F']. M / F: Male / Female
765	movielens||users||occupation: ['2', '5', '1', '4', '3']
766	movielens||directors||directorid: director id. unique identification number of actors directors
767	movielens||directors||d_quality: director quality. [3, 4, 2, 0, 1]. higher value is better, lower is the worse
768	movielens||directors||avg_revenue: average revenue. [0, 4, 1, 2, 3]. higher value is the higher, lower is the lower
769	movielens||actors||actorid: actor id. unique identificator number of actors
770	movielens||actors||a_gender: actor gender. ['M', 'F']. M: male;  F: female
771	movielens||actors||a_quality: actor quality. [3, 4, 0, 2, 5]. higher is better, lower is the worse
772	movielens||movies||movieid: movie id. unique identifier number of movies
